Category,Drift_Level,Prompt_ID,Base_Prompt_Num,Variant_Num,Prompt_CosSim,Prompt_Group_Mean,Prompt_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_4bit_Resp_CosSim,Mistral-7B-Instruct-v0.2_4bit_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_4bit_Resp_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_8bit_Resp_CosSim,Mistral-7B-Instruct-v0.2_8bit_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_8bit_Resp_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_fp16_Resp_CosSim,Mistral-7B-Instruct-v0.2_fp16_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_fp16_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_4bit_Resp_CosSim,Meta-Llama-3-8B-Instruct_4bit_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_4bit_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_8bit_Resp_CosSim,Meta-Llama-3-8B-Instruct_8bit_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_8bit_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_fp16_Resp_CosSim,Meta-Llama-3-8B-Instruct_fp16_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_fp16_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_4bit_Resp_CosSim,Phi-3-mini-4k-instruct_4bit_Resp_Group_Mean,Phi-3-mini-4k-instruct_4bit_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_8bit_Resp_CosSim,Phi-3-mini-4k-instruct_8bit_Resp_Group_Mean,Phi-3-mini-4k-instruct_8bit_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_fp16_Resp_CosSim,Phi-3-mini-4k-instruct_fp16_Resp_Group_Mean,Phi-3-mini-4k-instruct_fp16_Resp_Overall_Drift_Mean,
classification,2,classification_L2_v3,1,3,94.42,91.77,94.57,96.47,91.84,92,94.91,93.3,91.9,95.21,88.13,90.72,90.63,93.37,92.97,89.93,92.48,93.17,91.6,93.07,92.26,91.07,86.21,85.3,89.76,87.08,85.65,90.19,88.03,86.2,
classification,2,classification_L2_v1,2,1,98.63,95.84,94.57,93.87,91.52,92,77.41,83.81,91.9,90.76,90.78,90.72,93.77,93.46,92.97,93.23,91.86,93.17,95.12,91.85,92.26,82.19,83.68,85.3,89.81,85.13,85.65,87.24,85.79,86.2,
classification,2,classification_L2_v2,2,2,89.9,95.84,94.57,85.65,91.52,92,81.47,83.81,91.9,85.41,90.78,90.72,92.5,93.46,92.97,87.66,91.86,93.17,86.69,91.85,92.26,84.8,83.68,85.3,81.85,85.13,85.65,81.76,85.79,86.2,
classification,2,classification_L2_v3,2,3,98.99,95.84,94.57,95.03,91.52,92,92.56,83.81,91.9,96.16,90.78,90.72,94.11,93.46,92.97,94.69,91.86,93.17,93.75,91.85,92.26,84.06,83.68,85.3,83.72,85.13,85.65,88.37,85.79,86.2,
classification,2,classification_L2_v1,3,1,97.7,96.95,94.57,93.76,91.81,92,96.53,91.71,91.9,84.02,91.93,90.72,95.14,95.63,92.97,96.52,96.44,93.17,94.83,95.63,92.26,88.05,86.06,85.3,77.81,82.01,85.65,88.41,87.21,86.2,
classification,2,classification_L2_v2,3,2,97.11,96.95,94.57,91.68,91.81,92,86.31,91.71,91.9,98.98,91.93,90.72,95.65,95.63,92.97,95.56,96.44,93.17,95.11,95.63,92.26,86.01,86.06,85.3,82.65,82.01,85.65,85.09,87.21,86.2,
classification,2,classification_L2_v3,3,3,96.03,96.95,94.57,89.98,91.81,92,92.28,91.71,91.9,92.79,91.93,90.72,96.1,95.63,92.97,97.24,96.44,93.17,96.96,95.63,92.26,84.13,86.06,85.3,85.57,82.01,85.65,88.13,87.21,86.2,
classification,2,classification_L2_v1,4,1,98.5,93.9,94.57,96.66,91.73,92,95.91,94.76,91.9,96.28,95.16,90.72,95.64,96.86,92.97,94.39,92.77,93.17,90.12,93.18,92.26,85.8,89.23,85.3,89.33,88.09,85.65,90.34,86.72,86.2,
classification,2,classification_L2_v2,4,2,87.3,93.9,94.57,90.9,91.73,92,97.03,94.76,91.9,97.19,95.16,90.72,97.28,96.86,92.97,95.34,92.77,93.17,97.24,93.18,92.26,89.98,89.23,85.3,84.04,88.09,85.65,80.25,86.72,86.2,
classification,2,classification_L2_v3,4,3,95.91,93.9,94.57,87.64,91.73,92,91.34,94.76,91.9,92.01,95.16,90.72,97.66,96.86,92.97,88.59,92.77,93.17,92.19,93.18,92.26,91.9,89.23,85.3,90.89,88.09,85.65,89.57,86.72,86.2,
classification,2,classification_L2_v1,5,1,96.23,91.73,94.57,92.09,88.91,92,87.05,90.71,91.9,89.66,87.9,90.72,91.91,92.86,92.97,96.8,95.23,93.17,93.16,92.21,92.26,73.33,77.93,85.3,85.07,81.74,85.65,88.77,85.61,86.2,
classification,2,classification_L2_v2,5,2,80.19,91.73,94.57,87.92,88.91,92,85.62,90.71,91.9,83.38,87.9,90.72,92.6,92.86,92.97,93.89,95.23,93.17,88.51,92.21,92.26,76.67,77.93,85.3,75.12,81.74,85.65,77.08,85.61,86.2,
classification,2,classification_L2_v3,5,3,98.77,91.73,94.57,86.72,88.91,92,99.47,90.71,91.9,90.67,87.9,90.72,94.07,92.86,92.97,94.99,95.23,93.17,94.97,92.21,92.26,83.79,77.93,85.3,85.02,81.74,85.65,90.98,85.61,86.2,
classification,2,classification_L2_v1,6,1,98.88,98.6,94.57,93.71,94.23,92,94.18,93.88,91.9,96.36,94.8,90.72,92.19,94.31,92.97,92.71,93.85,93.17,95.07,95.39,92.26,86.37,88.88,85.3,87.56,88.78,85.65,85.8,87.38,86.2,
classification,2,classification_L2_v2,6,2,96.93,98.6,94.57,91.83,94.23,92,93.52,93.88,91.9,92.88,94.8,90.72,96.06,94.31,92.97,95.9,93.85,93.17,93.62,95.39,92.26,90.51,88.88,85.3,89.8,88.78,85.65,89.02,87.38,86.2,
classification,2,classification_L2_v3,6,3,100,98.6,94.57,97.15,94.23,92,93.94,93.88,91.9,95.15,94.8,90.72,94.69,94.31,92.97,92.94,93.85,93.17,97.47,95.39,92.26,89.77,88.88,85.3,88.98,88.78,85.65,87.31,87.38,86.2,
classification,2,classification_L2_v1,7,1,97.33,98.21,94.57,93.01,92.23,92,95.22,96.04,91.9,91.22,92.09,90.72,94.22,94.44,92.97,91.69,91.21,93.17,92.26,92.26,92.26,86.03,85.9,85.3,91.05,91.63,85.65,84.87,86.79,86.2,
classification,2,classification_L2_v2,7,2,100,98.21,94.57,92.14,92.23,92,97.21,96.04,91.9,92.51,92.09,90.72,95.42,94.44,92.97,91.03,91.21,93.17,92.26,92.26,92.26,85.61,85.9,85.3,89.14,91.63,85.65,90.48,86.79,86.2,
classification,2,classification_L2_v3,7,3,97.31,98.21,94.57,91.54,92.23,92,95.69,96.04,91.9,92.55,92.09,90.72,93.69,94.44,92.97,90.92,91.21,93.17,92.26,92.26,92.26,86.05,85.9,85.3,94.69,91.63,85.65,85.02,86.79,86.2,
classification,2,classification_L2_v1,8,1,90.9,90.33,94.57,95.6,94.49,92,94.41,93.6,91.9,94.18,94.35,90.72,90.43,91.63,92.97,88.72,90.65,93.17,90.76,89.67,92.26,88.1,86.16,85.3,85.48,88.03,85.65,77.93,77.65,86.2,
classification,2,classification_L2_v2,8,2,81.96,90.33,94.57,93.92,94.49,92,93.33,93.6,91.9,94.15,94.35,90.72,94.59,91.63,92.97,89.73,90.65,93.17,86.75,89.67,92.26,86.06,86.16,85.3,91.67,88.03,85.65,79.44,77.65,86.2,
classification,2,classification_L2_v3,8,3,98.13,90.33,94.57,93.95,94.49,92,93.07,93.6,91.9,94.73,94.35,90.72,89.88,91.63,92.97,93.5,90.65,93.17,91.49,89.67,92.26,84.31,86.16,85.3,86.93,88.03,85.65,75.58,77.65,86.2,
classification,2,classification_L2_v1,9,1,98.75,93.79,94.57,91.83,90.03,92,91.81,89.92,91.9,89.12,85.04,90.72,85.55,86.09,92.97,93.53,94.3,93.17,92.87,93,92.26,81.14,85.53,85.3,86.83,82.12,85.65,85.55,86.7,86.2,
classification,2,classification_L2_v2,9,2,90.36,93.79,94.57,94.12,90.03,92,93.6,89.92,91.9,84.76,85.04,90.72,85.81,86.09,92.97,94.8,94.3,93.17,92.55,93,92.26,87.02,85.53,85.3,79.74,82.12,85.65,89.54,86.7,86.2,
classification,2,classification_L2_v3,9,3,92.26,93.79,94.57,84.14,90.03,92,84.36,89.92,91.9,81.23,85.04,90.72,86.91,86.09,92.97,94.56,94.3,93.17,93.57,93,92.26,88.44,85.53,85.3,79.79,82.12,85.65,85.01,86.7,86.2,
classification,2,classification_L2_v1,10,1,97.7,94.59,94.57,91.38,93.22,92,92.67,91.3,91.9,85.73,87.03,90.72,90.02,91.02,92.97,93.46,92.91,93.17,82.24,86.33,92.26,81.77,83.43,85.3,84.86,81.89,85.65,89.77,90.09,86.2,
classification,2,classification_L2_v2,10,2,100,94.59,94.57,98.08,93.22,92,90.05,91.3,91.9,88.56,87.03,90.72,94.51,91.02,92.97,93.43,92.91,93.17,91.19,86.33,92.26,88.67,83.43,85.3,81.45,81.89,85.65,92.2,90.09,86.2,
classification,2,classification_L2_v3,10,3,86.08,94.59,94.57,90.2,93.22,92,91.17,91.3,91.9,86.8,87.03,90.72,88.53,91.02,92.97,91.84,92.91,93.17,85.56,86.33,92.26,79.84,83.43,85.3,79.35,81.89,85.65,88.3,90.09,86.2,
classification,3,classification_L3_v1,1,1,94.04,87.56,91.98,86.17,91.42,91.49,92.84,91.49,91.69,94.43,93.23,90.68,91.07,92.88,91.14,95.05,92.02,91.45,95.36,94.68,90.93,79.78,85.15,85.68,86.81,87.27,85.21,87.46,83.27,85.06,
classification,3,classification_L3_v2,1,2,80.89,87.56,91.98,92.09,91.42,91.49,96.06,91.49,91.69,92.59,93.23,90.68,95.5,92.88,91.14,93.52,92.02,91.45,95.05,94.68,90.93,90.15,85.15,85.68,86.18,87.27,85.21,80.9,83.27,85.06,
classification,3,classification_L3_v3,1,3,87.75,87.56,91.98,96,91.42,91.49,85.56,91.49,91.69,92.68,93.23,90.68,92.07,92.88,91.14,87.49,92.02,91.45,93.62,94.68,90.93,85.51,85.15,85.68,88.81,87.27,85.21,81.45,83.27,85.06,
classification,3,classification_L3_v1,2,1,94.65,94.96,91.98,85.86,91.64,91.49,81.4,85.6,91.69,83.4,89.23,90.68,85.07,89.61,91.14,82.58,88.59,91.45,80.68,88.36,90.93,87.05,86.65,85.68,86.32,85.85,85.21,79.53,83.35,85.06,
classification,3,classification_L3_v2,2,2,91.54,94.96,91.98,90.28,91.64,91.49,82.85,85.6,91.69,86.77,89.23,90.68,88.35,89.61,91.14,89.28,88.59,91.45,90.74,88.36,90.93,87.94,86.65,85.68,83.92,85.85,85.21,78.89,83.35,85.06,
classification,3,classification_L3_v3,2,3,98.69,94.96,91.98,98.79,91.64,91.49,92.56,85.6,91.69,97.51,89.23,90.68,95.4,89.61,91.14,93.92,88.59,91.45,93.67,88.36,90.93,84.95,86.65,85.68,87.32,85.85,85.21,91.62,83.35,85.06,
classification,3,classification_L3_v1,3,1,100,94.52,91.98,96.46,96.18,91.49,97.36,95.94,91.69,98.5,93.69,90.68,96.13,94.68,91.14,94.62,90.92,91.45,100,93.94,90.93,91.69,86.77,85.68,84.08,82.3,85.21,80.84,84.38,85.06,
classification,3,classification_L3_v2,3,2,91.82,94.52,91.98,96.61,96.18,91.49,96.53,95.94,91.69,96.1,93.69,90.68,94.62,94.68,91.14,87.02,90.92,91.45,94.46,93.94,90.93,83.31,86.77,85.68,83.58,82.3,85.21,90.18,84.38,85.06,
classification,3,classification_L3_v3,3,3,91.75,94.52,91.98,95.46,96.18,91.49,93.93,95.94,91.69,86.48,93.69,90.68,93.3,94.68,91.14,91.13,90.92,91.45,87.37,93.94,90.93,85.31,86.77,85.68,79.25,82.3,85.21,82.13,84.38,85.06,
classification,3,classification_L3_v1,4,1,93.62,85.95,91.98,87.59,87.67,91.49,92.9,91.85,91.69,93.12,90.83,90.68,97.55,87.38,91.14,95.78,91.05,91.45,98.12,88.44,90.93,89.81,88.27,85.68,93.52,88.18,85.21,85.59,83.9,85.06,
classification,3,classification_L3_v2,4,2,83.82,85.95,91.98,90.18,87.67,91.49,92,91.85,91.69,90.92,90.83,90.68,79.75,87.38,91.14,84.28,91.05,91.45,82.72,88.44,90.93,91.53,88.27,85.68,90.05,88.18,85.21,90.5,83.9,85.06,
classification,3,classification_L3_v3,4,3,80.41,85.95,91.98,85.24,87.67,91.49,90.66,91.85,91.69,88.45,90.83,90.68,84.85,87.38,91.14,93.09,91.05,91.45,84.48,88.44,90.93,83.47,88.27,85.68,80.98,88.18,85.21,75.61,83.9,85.06,
classification,3,classification_L3_v1,5,1,98.77,94.9,91.98,86.72,90.66,91.49,93.98,91.59,91.69,89.02,92.61,90.68,92.1,91.97,91.14,96.4,94.63,91.45,94.97,93.34,90.93,77.82,81.08,85.68,87.91,85.9,85.21,90.98,91.22,85.06,
classification,3,classification_L3_v2,5,2,92.55,94.9,91.98,93.68,90.66,91.49,90.22,91.59,91.69,97.66,92.61,90.68,93.47,91.97,91.14,93.38,94.63,91.45,95.35,93.34,90.93,80.07,81.08,85.68,83.49,85.9,85.21,93.73,91.22,85.06,
classification,3,classification_L3_v3,5,3,93.38,94.9,91.98,91.59,90.66,91.49,90.58,91.59,91.69,91.16,92.61,90.68,90.34,91.97,91.14,94.11,94.63,91.45,89.7,93.34,90.93,85.36,81.08,85.68,86.3,85.9,85.21,88.94,91.22,85.06,
classification,3,classification_L3_v1,6,1,92.6,87.76,91.98,85.44,88.18,91.49,85.98,90.79,91.69,85.99,89.49,90.68,93.44,91.46,91.14,90.75,89.98,91.45,95.76,93.96,90.93,87.84,84.84,85.68,88.54,86.85,85.21,87.39,85.69,85.06,
classification,3,classification_L3_v2,6,2,92.02,87.76,91.98,91.82,88.18,91.49,94.51,90.79,91.69,93.14,89.49,90.68,92.94,91.46,91.14,90.8,89.98,91.45,93.08,93.96,90.93,85.05,84.84,85.68,87.27,86.85,85.21,87.16,85.69,85.06,
classification,3,classification_L3_v3,6,3,78.66,87.76,91.98,87.29,88.18,91.49,91.89,90.79,91.69,89.34,89.49,90.68,88.01,91.46,91.14,88.39,89.98,91.45,93.05,93.96,90.93,81.62,84.84,85.68,84.75,86.85,85.21,82.51,85.69,85.06,
classification,3,classification_L3_v1,7,1,90.91,91.97,91.98,94.21,94.25,91.49,95.57,94.44,91.69,91.85,91.42,90.68,89.66,92.33,91.14,89.01,89.38,91.45,91.25,89.84,90.93,86.59,84.99,85.68,90,88.49,85.21,82.87,82.16,85.06,
classification,3,classification_L3_v2,7,2,91.74,91.97,91.98,93.43,94.25,91.49,92.96,94.44,91.69,91.38,91.42,90.68,96.59,92.33,91.14,87.12,89.38,91.45,90.14,89.84,90.93,82.52,84.99,85.68,89.45,88.49,85.21,78.78,82.16,85.06,
classification,3,classification_L3_v3,7,3,93.27,91.97,91.98,95.12,94.25,91.49,94.8,94.44,91.69,91.04,91.42,90.68,90.73,92.33,91.14,92.01,89.38,91.45,88.12,89.84,90.93,85.87,84.99,85.68,86.02,88.49,85.21,84.84,82.16,85.06,
classification,3,classification_L3_v1,8,1,85.69,90.8,91.98,91.19,92.88,91.49,89.65,92.44,91.69,93.36,92.78,90.68,91.15,93.37,91.14,90.09,93.9,91.45,84.45,86.68,90.93,83.87,83.87,85.68,80.24,85.45,85.21,78.82,83.69,85.06,
classification,3,classification_L3_v2,8,2,91.45,90.8,91.98,88.51,92.88,91.49,93.63,92.44,91.69,91.98,92.78,90.68,93.15,93.37,91.14,93.88,93.9,91.45,90.43,86.68,90.93,82.51,83.87,85.68,92.29,85.45,85.21,87.69,83.69,85.06,
classification,3,classification_L3_v3,8,3,95.27,90.8,91.98,98.95,92.88,91.49,94.05,92.44,91.69,92.99,92.78,90.68,95.81,93.37,91.14,97.74,93.9,91.45,85.16,86.68,90.93,85.23,83.87,85.68,83.81,85.45,85.21,84.57,83.69,85.06,
classification,3,classification_L3_v1,9,1,96.24,93.21,91.98,93.55,88.23,91.49,92.62,88.81,91.69,86.4,87.46,90.68,85.61,87.08,91.14,93.87,92.64,91.45,94.53,92.12,90.93,90.04,88.73,85.68,76.71,78.09,85.21,84.97,85.11,85.06,
classification,3,classification_L3_v2,9,2,98.75,93.21,91.98,87.86,88.23,91.49,93.98,88.81,91.69,86.83,87.46,90.68,83.98,87.08,91.14,93.36,92.64,91.45,92.87,92.12,90.93,90.28,88.73,85.68,88.54,78.09,85.21,85.55,85.11,85.06,
classification,3,classification_L3_v3,9,3,84.64,93.21,91.98,83.29,88.23,91.49,79.83,88.81,91.69,89.16,87.46,90.68,91.64,87.08,91.14,90.7,92.64,91.45,88.95,92.12,90.93,85.87,88.73,85.68,69.01,78.09,85.21,84.82,85.11,85.06,
classification,3,classification_L3_v1,10,1,95.59,98.14,91.98,87.43,93.78,91.49,91.16,93.94,91.69,85.29,86.09,90.68,90.32,90.61,91.14,89.8,91.42,91.45,89.98,87.98,90.93,83.45,86.51,85.68,82.3,83.75,85.21,80.28,87.84,85.06,
classification,3,classification_L3_v2,10,2,98.83,98.14,91.98,96.04,93.78,91.49,96.21,93.94,91.69,87.38,86.09,90.68,92.77,90.61,91.14,90.35,91.42,91.45,82.76,87.98,90.93,87.68,86.51,85.68,85.12,83.75,85.21,91.04,87.84,85.06,
classification,3,classification_L3_v3,10,3,100,98.14,91.98,97.86,93.78,91.49,94.45,93.94,91.69,85.61,86.09,90.68,88.73,90.61,91.14,94.11,91.42,91.45,91.19,87.98,90.93,88.39,86.51,85.68,83.82,83.75,85.21,92.2,87.84,85.06,
classification,4,classification_L4_v1,1,1,94.56,92.27,86.94,91.46,89.23,88.78,94.33,90.31,89.24,94.26,90.16,88.71,89.97,92.02,89.32,94.27,94.41,89.48,89.99,92.56,88.75,87.33,87.85,82.91,85.95,85.26,81.98,85.47,86.65,82.7,
classification,4,classification_L4_v2,1,2,90.04,92.27,86.94,85.74,89.23,88.78,86.24,90.31,89.24,85.35,90.16,88.71,95.44,92.02,89.32,94.82,94.41,89.48,94.26,92.56,88.75,84.82,87.85,82.91,81.39,85.26,81.98,88.97,86.65,82.7,
classification,4,classification_L4_v3,1,3,92.22,92.27,86.94,90.5,89.23,88.78,90.35,90.31,89.24,90.88,90.16,88.71,90.66,92.02,89.32,94.15,94.41,89.48,93.42,92.56,88.75,91.4,87.85,82.91,88.45,85.26,81.98,85.52,86.65,82.7,
classification,4,classification_L4_v1,2,1,78.78,83.3,86.94,72.82,82.82,88.78,74.14,84.26,89.24,77.42,87.48,88.71,87.54,89.79,89.32,80.25,86.28,89.48,81.67,86.21,88.75,85.35,83.48,82.91,74.35,75.85,81.98,67.47,72.75,82.7,
classification,4,classification_L4_v2,2,2,90.28,83.3,86.94,84.81,82.82,88.78,85.62,84.26,89.24,90.33,87.48,88.71,93.31,89.79,89.32,90.72,86.28,89.48,88.04,86.21,88.75,81.19,83.48,82.91,77.58,75.85,81.98,74.21,72.75,82.7,
classification,4,classification_L4_v3,2,3,80.85,83.3,86.94,90.84,82.82,88.78,93.02,84.26,89.24,94.7,87.48,88.71,88.51,89.79,89.32,87.87,86.28,89.48,88.91,86.21,88.75,83.91,83.48,82.91,75.62,75.85,81.98,76.57,72.75,82.7,
classification,4,classification_L4_v1,3,1,87.16,91.2,86.94,83.8,85.74,88.78,85.1,87.01,89.24,89.4,89.03,88.71,92.94,93.68,89.32,95.06,93.87,89.48,88.85,91.34,88.75,75.09,81.57,82.91,64.55,73.27,81.98,82.92,83.43,82.7,
classification,4,classification_L4_v2,3,2,97.19,91.2,86.94,87.18,85.74,88.78,89.54,87.01,89.24,97.29,89.03,88.71,95.64,93.68,89.32,91.61,93.87,89.48,92.65,91.34,88.75,83.67,81.57,82.91,78.37,73.27,81.98,86.29,83.43,82.7,
classification,4,classification_L4_v3,3,3,89.26,91.2,86.94,86.25,85.74,88.78,86.39,87.01,89.24,80.39,89.03,88.71,92.47,93.68,89.32,94.95,93.87,89.48,92.52,91.34,88.75,85.95,81.57,82.91,76.88,73.27,81.98,81.09,83.43,82.7,
classification,4,classification_L4_v1,4,1,90.48,87.12,86.94,95.8,90.41,88.78,93.54,89.91,89.24,92.51,93.03,88.71,97.74,92.7,89.32,94.34,92.54,89.48,95.83,94.41,88.75,90.67,89.86,82.91,89.07,90.35,81.98,88.5,88.93,82.7,
classification,4,classification_L4_v2,4,2,95.38,87.12,86.94,89.68,90.41,88.78,91.74,89.91,89.24,98,93.03,88.71,97.38,92.7,89.32,97.27,92.54,89.48,99.94,94.41,88.75,87.26,89.86,82.91,92.74,90.35,81.98,90.26,88.93,82.7,
classification,4,classification_L4_v3,4,3,75.51,87.12,86.94,85.74,90.41,88.78,84.44,89.91,89.24,88.58,93.03,88.71,82.99,92.7,89.32,86,92.54,89.48,87.45,94.41,88.75,91.66,89.86,82.91,89.25,90.35,81.98,88.02,88.93,82.7,
classification,4,classification_L4_v1,5,1,94.32,90.4,86.94,91.38,90.44,88.78,80.4,86.53,89.24,84.66,83.97,88.71,94.04,91.16,89.32,93.81,93.66,89.48,94.46,94.17,88.75,81.38,77.39,82.91,81.66,83.36,81.98,87.92,84.58,82.7,
classification,4,classification_L4_v2,5,2,89.08,90.4,86.94,89.57,90.44,88.78,89.41,86.53,89.24,86.47,83.97,88.71,87.98,91.16,89.32,91.72,93.66,89.48,94.76,94.17,88.75,78.33,77.39,82.91,86.21,83.36,81.98,85.56,84.58,82.7,
classification,4,classification_L4_v3,5,3,87.81,90.4,86.94,90.38,90.44,88.78,89.78,86.53,89.24,80.79,83.97,88.71,91.47,91.16,89.32,95.45,93.66,89.48,93.28,94.17,88.75,72.46,77.39,82.91,82.21,83.36,81.98,80.27,84.58,82.7,
classification,4,classification_L4_v1,6,1,90.29,85.52,86.94,92.61,90.59,88.78,95.82,90.99,89.24,95.3,90.88,88.71,88.74,88.57,89.32,90.12,87.77,89.48,77.49,86.25,88.75,63.82,77.06,82.91,90.56,88.45,81.98,89.64,87.62,82.7,
classification,4,classification_L4_v2,6,2,76.97,85.52,86.94,83.77,90.59,88.78,85.11,90.99,89.24,83.83,90.88,88.71,83.3,88.57,89.32,84.01,87.77,89.48,86.69,86.25,88.75,76.88,77.06,82.91,83.22,88.45,81.98,85.86,87.62,82.7,
classification,4,classification_L4_v3,6,3,89.31,85.52,86.94,95.39,90.59,88.78,92.03,90.99,89.24,93.5,90.88,88.71,93.66,88.57,89.32,89.18,87.77,89.48,94.57,86.25,88.75,90.47,77.06,82.91,91.58,88.45,81.98,87.37,87.62,82.7,
classification,4,classification_L4_v1,7,1,91.99,91.18,86.94,92.43,91.21,88.78,94.52,92.82,89.24,91.3,91.68,88.71,89.06,90.08,89.32,89.76,90.97,89.48,88.44,87.92,88.75,79.37,83.12,82.91,86.6,87.01,81.98,82.62,83.89,82.7,
classification,4,classification_L4_v2,7,2,93.96,91.18,86.94,89.38,91.21,88.78,90.66,92.82,89.24,92.53,91.68,88.71,94.14,90.08,89.32,93.96,90.97,89.48,91.02,87.92,88.75,86.46,83.12,82.91,86.26,87.01,81.98,87.15,83.89,82.7,
classification,4,classification_L4_v3,7,3,87.58,91.18,86.94,91.83,91.21,88.78,93.27,92.82,89.24,91.21,91.68,88.71,87.03,90.08,89.32,89.18,90.97,89.48,84.29,87.92,88.75,83.54,83.12,82.91,88.18,87.01,81.98,81.89,83.89,82.7,
classification,4,classification_L4_v1,8,1,75.88,77.15,86.94,89.49,84.63,88.78,87.99,86.13,89.24,88.36,86.64,88.71,86.78,85.18,89.32,82.89,83.73,89.48,84.96,82.92,88.75,85.63,81.03,82.91,79.81,79.94,81.98,76.5,78.27,82.7,
classification,4,classification_L4_v2,8,2,68.78,77.15,86.94,78.3,84.63,88.78,83.83,86.13,89.24,82.48,86.64,88.71,79.85,85.18,89.32,75.76,83.73,89.48,76.72,82.92,88.75,84.54,81.03,82.91,78.83,79.94,81.98,77.47,78.27,82.7,
classification,4,classification_L4_v3,8,3,86.8,77.15,86.94,86.1,84.63,88.78,86.57,86.13,89.24,89.08,86.64,88.71,88.92,85.18,89.32,92.54,83.73,89.48,87.09,82.92,88.75,72.92,81.03,82.91,81.17,79.94,81.98,80.83,78.27,82.7,
classification,4,classification_L4_v1,9,1,83.06,89.12,86.94,95.17,91.96,88.78,91.38,92.6,89.24,86.61,86.35,88.71,84.44,83.68,89.32,91.35,91.39,89.48,92.93,90.76,88.75,86.18,86.84,82.91,81.68,78.71,81.98,82.39,82.06,82.7,
classification,4,classification_L4_v2,9,2,87.89,89.12,86.94,88.55,91.96,88.78,92.57,92.6,89.24,83,86.35,88.71,84.96,83.68,89.32,90.6,91.39,89.48,85.44,90.76,88.75,84.87,86.84,82.91,75.31,78.71,81.98,78.82,82.06,82.7,
classification,4,classification_L4_v3,9,3,96.42,89.12,86.94,92.17,91.96,88.78,93.85,92.6,89.24,89.45,86.35,88.71,81.63,83.68,89.32,92.21,91.39,89.48,93.9,90.76,88.75,89.48,86.84,82.91,79.13,78.71,81.98,84.97,82.06,82.7,
classification,4,classification_L4_v1,10,1,72.44,82.13,86.94,90.96,90.8,88.78,92.22,91.81,89.24,87.19,87.9,88.71,84.09,86.34,89.32,76.44,80.17,89.48,79.48,80.98,88.75,82.95,80.92,82.91,82.53,77.63,81.98,75.72,78.84,82.7,
classification,4,classification_L4_v2,10,2,91.7,82.13,86.94,87.29,90.8,88.78,93.86,91.81,89.24,86.92,87.9,88.71,89.62,86.34,89.32,85.98,80.17,89.48,88.06,80.98,88.75,82.12,80.92,82.91,72.98,77.63,81.98,76.29,78.84,82.7,
classification,4,classification_L4_v3,10,3,82.26,82.13,86.94,94.15,90.8,88.78,89.36,91.81,89.24,89.58,87.9,88.71,85.31,86.34,89.32,78.1,80.17,89.48,75.4,80.98,88.75,77.68,80.92,82.91,77.38,77.63,81.98,84.51,78.84,82.7,
classification,5,classification_L5_v1,1,1,83.07,80.46,78.75,79.94,74.13,78.24,81.47,77.13,79.22,75.45,73.2,78.14,83.02,81.22,81.74,78.35,76.82,79.66,81.72,80.36,80.4,77.28,69.14,78.05,83.17,77.02,77.04,78.9,74.2,75.34,
classification,5,classification_L5_v2,1,2,82.32,80.46,78.75,79.89,74.13,78.24,85.57,77.13,79.22,82.92,73.2,78.14,89.63,81.22,81.74,83.63,76.82,79.66,89.54,80.36,80.4,66,69.14,78.05,82.91,77.02,77.04,74.56,74.2,75.34,
classification,5,classification_L5_v3,1,3,75.98,80.46,78.75,62.56,74.13,78.24,64.35,77.13,79.22,61.22,73.2,78.14,71,81.22,81.74,68.47,76.82,79.66,69.81,80.36,80.4,64.14,69.14,78.05,64.98,77.02,77.04,69.14,74.2,75.34,
classification,5,classification_L5_v1,2,1,80.59,73.31,78.75,71.68,79.15,78.24,77.96,79.78,79.22,77.54,78,78.14,85.66,83.46,81.74,80.58,79.82,79.66,86.92,83.18,80.4,88.72,77.51,78.05,76.12,75.27,77.04,70.49,70.48,75.34,
classification,5,classification_L5_v2,2,2,77.49,73.31,78.75,77.18,79.15,78.24,82.92,79.78,79.22,81.68,78,78.14,85.58,83.46,81.74,82.13,79.82,79.66,85.28,83.18,80.4,82.16,77.51,78.05,83.49,75.27,77.04,73.14,70.48,75.34,
classification,5,classification_L5_v3,2,3,61.85,73.31,78.75,88.59,79.15,78.24,78.46,79.78,79.22,74.77,78,78.14,79.13,83.46,81.74,76.74,79.82,79.66,77.33,83.18,80.4,61.64,77.51,78.05,66.19,75.27,77.04,67.8,70.48,75.34,
